8.3486 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FA4A623C10>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FA4A623BB0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FA4A6238E0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001FA51212250>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.3486 	EXP 	window1: mouseVisible = True
8.3486 	EXP 	window1: backgroundImage = ''
8.3486 	EXP 	window1: backgroundFit = 'none'
8.3487 	EXP 	window1: mouseVisible = False
8.3487 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.3487 	EXP 	window1: recordFrameIntervals = False
8.3760 	EXP 	window1: recordFrameIntervals = True
8.4066 	EXP 	Screen (0) actual frame rate measured at 361.70Hz
8.4067 	EXP 	window1: recordFrameIntervals = False
10.0472 	EXP 	Created GetReady_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='GetReady_Text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
